Shipping ID,Shipping Type,Shipping Class
1181,Exclusive,2nd class
1182,Exclusive,2nd class
1183,Exclusive,2nd class
1184,Standard,3rd class
1185,Standard,3rd class
1186,Standard,3rd class
1187,Exclusive,2nd class
1188,Standard,3rd class
1189,Standard,3rd class
1190,Exclusive,2nd class
1191,Exclusive,2nd class
1192,Standard,3rd class
1193,Standard,3rd class
1194,Exclusive,2nd class
1195,Standard,3rd class
1196,Exclusive,2nd class
1197,Standard,3rd class
1198,Standard,3rd class
1199,Exclusive,2nd class
1200,Exclusive,2nd class
1201,Standard,3rd class
1202,Standard,3rd class
1203,Exclusive,2nd class
1204,Standard,3rd class
1205,Standard,3rd class
1206,Standard,3rd class
1207,Standard,3rd class
1208,Exclusive,2nd class
1209,Standard,3rd class
1210,Standard,3rd class
1211,Standard,3rd class
1212,Exclusive,2nd class
1213,Exclusive,2nd class
1214,Exclusive,2nd class
1215,Standard,3rd class
1216,Standard,3rd class
1217,Exclusive,2nd class
1218,Standard,3rd class
1219,Exclusive,2nd class
1220,Exclusive,2nd class
1221,Exclusive,2nd class
1222,Standard,3rd class
1223,Standard,3rd class
1224,Standard,3rd class
1225,Standard,3rd class
1226,Standard,3rd class
1227,Standard,3rd class
1228,Standard,3rd class
1229,Standard,3rd class
1230,Standard,3rd class
1231,Standard,3rd class
1232,Standard,3rd class
1233,Standard,3rd class
1234,Standard,3rd class
1235,Exclusive,2nd class
1236,Standard,3rd class
1237,Exclusive,2nd class
1238,Standard,3rd class
1239,Exclusive,2nd class
1240,Standard,3rd class
1241,Standard,3rd class
1242,Exclusive,2nd class
1243,Standard,3rd class
1244,Standard,3rd class
1245,Standard,3rd class
1246,Exclusive,2nd class
1247,Exclusive,2nd class
1248,Standard,3rd class
1249,Standard,3rd class
1250,Standard,3rd class
1251,Exclusive,2nd class
1252,Standard,3rd class
1253,Standard,3rd class
1254,Standard,3rd class
1255,Standard,3rd class
1256,Exclusive,2nd class
1257,Standard,3rd class
1258,Exclusive,2nd class
1259,Exclusive,2nd class
1260,Standard,3rd class
1261,Standard,3rd class
1262,Standard,3rd class
1263,Exclusive,2nd class
1264,Standard,3rd class
1265,Standard,3rd class
1266,Standard,3rd class
1267,Standard,3rd class
1268,Standard,3rd class
1269,Exclusive,2nd class
1270,Exclusive,2nd class
1271,Exclusive,2nd class
1272,Standard,3rd class
1273,Standard,3rd class
1274,Standard,3rd class
1275,Standard,3rd class
1276,Standard,3rd class
1277,Standard,3rd class
1278,Exclusive,2nd class
1279,Exclusive,2nd class
1280,Standard,3rd class
1281,Standard,3rd class
1282,Standard,3rd class
1283,Standard,3rd class
1284,Standard,3rd class
1285,Exclusive,2nd class
1286,Standard,3rd class
1287,Exclusive,2nd class
1288,Standard,3rd class
1289,Exclusive,2nd class
1290,Standard,3rd class
1291,Exclusive,2nd class
1292,Standard,3rd class
1293,Standard,3rd class
1294,Standard,3rd class
1295,Exclusive,2nd class
1296,Standard,3rd class
1297,Exclusive,2nd class
1298,Standard,3rd class
1299,Standard,3rd class
1300,Standard,3rd class
1301,Exclusive,2nd class
1302,Standard,3rd class
1303,Exclusive,2nd class
1304,Exclusive,2nd class
1305,Standard,3rd class
1306,Standard,3rd class
1307,Standard,3rd class
1308,Exclusive,2nd class
1309,Standard,3rd class
1310,Standard,3rd class
1311,Standard,3rd class
1312,Standard,3rd class
1313,Standard,3rd class
1314,Standard,3rd class
1315,Exclusive,2nd class
1316,Standard,3rd class
1317,Standard,3rd class
1318,Standard,3rd class
1319,Standard,3rd class
1320,Standard,3rd class
1321,Standard,3rd class
1322,Standard,3rd class
1323,Standard,3rd class
1324,Standard,3rd class
1325,Standard,3rd class
1326,Exclusive,2nd class
1327,Standard,3rd class
1328,Standard,3rd class
1329,Exclusive,2nd class
1330,Exclusive,2nd class
1331,Exclusive,2nd class
1332,Standard,3rd class
1333,Standard,3rd class
1334,Standard,3rd class
1335,Standard,3rd class
1336,Standard,3rd class
1337,Exclusive,2nd class
1338,Standard,3rd class
1339,Exclusive,2nd class
1340,Standard,3rd class
1341,Standard,3rd class
1342,Exclusive,2nd class
1343,Standard,3rd class
1344,Standard,3rd class
1345,Exclusive,2nd class
1346,Exclusive,2nd class
1347,Standard,3rd class
1348,Standard,3rd class
1349,Standard,3rd class
1350,Exclusive,2nd class
1351,Exclusive,2nd class
1352,Exclusive,2nd class
1353,Standard,3rd class
1354,Standard,3rd class
1355,Standard,3rd class
1356,Exclusive,2nd class
1357,Standard,3rd class
1358,Standard,3rd class
1359,Exclusive,2nd class
1360,Standard,3rd class
1361,Exclusive,2nd class
1362,Standard,3rd class
1363,Exclusive,2nd class
1364,Standard,3rd class
1365,Exclusive,2nd class
1366,Exclusive,2nd class
1367,Standard,3rd class
1368,Standard,3rd class
1369,Standard,3rd class
1370,Standard,3rd class
1371,Standard,3rd class
1372,Standard,3rd class
1373,Standard,3rd class
1374,Standard,3rd class
1375,Exclusive,2nd class
1376,Exclusive,2nd class
1377,Standard,3rd class
1378,Standard,3rd class
1379,Standard,3rd class
1380,Standard,3rd class
1381,Standard,3rd class
1382,Standard,3rd class
1383,Exclusive,2nd class
1384,Standard,3rd class
1385,Standard,3rd class
1386,Standard,3rd class
1387,Standard,3rd class
1388,Exclusive,2nd class
1389,Exclusive,2nd class
1390,Exclusive,2nd class
1391,Exclusive,2nd class
1392,Exclusive,2nd class
1393,Exclusive,2nd class
1394,Standard,3rd class
1395,Exclusive,2nd class
1396,Standard,3rd class
1397,Standard,3rd class
1398,Standard,3rd class
1399,Standard,3rd class
1400,Standard,3rd class
1401,Exclusive,2nd class
1402,Standard,3rd class
1403,Standard,3rd class
1404,Standard,3rd class
1405,Exclusive,2nd class
1406,Standard,3rd class
1407,Standard,3rd class
1408,Standard,3rd class
1409,Standard,3rd class
1410,Standard,3rd class
1411,Standard,3rd class
1412,Standard,3rd class
1413,Standard,3rd class
1414,Standard,3rd class
1415,Exclusive,2nd class
1416,Exclusive,2nd class
1417,Standard,3rd class
1418,Standard,3rd class
1419,Standard,3rd class
1420,Standard,3rd class
1421,Standard,3rd class
1422,Exclusive,2nd class
1423,Exclusive,2nd class
1424,Standard,3rd class
1425,Exclusive,2nd class
1426,Standard,3rd class
1427,Standard,3rd class
1428,Standard,3rd class
1429,Standard,3rd class
1430,Exclusive,2nd class
1431,Standard,3rd class
1432,Standard,3rd class
1433,Standard,3rd class
1434,Standard,3rd class
1435,Standard,3rd class
1436,Standard,3rd class
1437,Standard,3rd class
1438,Standard,3rd class
1439,Standard,3rd class
1440,Standard,3rd class
1441,Standard,3rd class
1442,Exclusive,2nd class
1443,Standard,3rd class
1444,Standard,3rd class
1445,Standard,3rd class
1446,Standard,3rd class
1447,Standard,3rd class
1448,Standard,3rd class
1449,Standard,3rd class
1450,Standard,3rd class
1451,Standard,3rd class
1452,Standard,3rd class
1453,Standard,3rd class
1454,Standard,3rd class
1455,Exclusive,2nd class
1456,Standard,3rd class
1457,Standard,3rd class
1458,Standard,3rd class
1459,Exclusive,2nd class
1460,Standard,3rd class
1461,Standard,3rd class
1462,Standard,3rd class
1463,Standard,3rd class
1464,Exclusive,2nd class
1465,Exclusive,2nd class
1466,Exclusive,2nd class
1467,Exclusive,2nd class
1468,Standard,3rd class
1469,Standard,3rd class
1470,Exclusive,2nd class
1471,Standard,3rd class
1472,Standard,3rd class
1473,Standard,3rd class
1474,Exclusive,2nd class
1475,Standard,3rd class
1476,Exclusive,2nd class
1477,Exclusive,2nd class
1478,Exclusive,2nd class
1479,Exclusive,2nd class
1480,Standard,3rd class
1481,Exclusive,2nd class
1482,Exclusive,2nd class
1483,Standard,3rd class
1484,Exclusive,2nd class
1485,Exclusive,2nd class
1486,Standard,3rd class
1487,Standard,3rd class
1488,Standard,3rd class
1489,Exclusive,2nd class
1490,Exclusive,2nd class
1491,Exclusive,2nd class
1492,Exclusive,2nd class
1493,Standard,3rd class
1494,Exclusive,2nd class
1495,Exclusive,2nd class
1496,Exclusive,2nd class
1497,Standard,3rd class
1498,Exclusive,2nd class
1499,Standard,3rd class
1500,Standard,3rd class
1501,Standard,3rd class
1502,Exclusive,2nd class
1503,Standard,3rd class
1504,Standard,3rd class
1505,Exclusive,2nd class
1506,Standard,3rd class
1507,Exclusive,2nd class
1508,Standard,3rd class
1509,Standard,3rd class
1510,Standard,3rd class
1511,Exclusive,2nd class
1512,Standard,3rd class
1513,Standard,3rd class
1514,Exclusive,2nd class
1515,Standard,3rd class
1516,Standard,3rd class
1517,Standard,3rd class
1518,Exclusive,2nd class
1519,Exclusive,2nd class
1520,Standard,3rd class
1521,Standard,3rd class
1522,Exclusive,2nd class
1523,Standard,3rd class
1524,Exclusive,2nd class
1525,Standard,3rd class
1526,Standard,3rd class
1527,Exclusive,2nd class
1528,Standard,3rd class
1529,Standard,3rd class
1530,Standard,3rd class
1531,Exclusive,2nd class
1532,Exclusive,2nd class
1533,Standard,3rd class
1534,Exclusive,2nd class
1535,Standard,3rd class
1536,Exclusive,2nd class
1537,Exclusive,2nd class
1538,Exclusive,2nd class
1539,Exclusive,2nd class
1540,Standard,3rd class
1541,Standard,3rd class
1542,Standard,3rd class
1543,Standard,3rd class
1544,Standard,3rd class
1545,Standard,3rd class
1546,Exclusive,2nd class
1547,Standard,3rd class
1548,Exclusive,2nd class
1549,Standard,3rd class
1550,Standard,3rd class
1551,Exclusive,2nd class
1552,Standard,3rd class
1553,Exclusive,2nd class
1554,Standard,3rd class
1555,Standard,3rd class
1556,Standard,3rd class
1557,Standard,3rd class
1558,Exclusive,2nd class
1559,Standard,3rd class
1560,Standard,3rd class
1561,Standard,3rd class
1562,Standard,3rd class
1563,Standard,3rd class
1564,Standard,3rd class
1565,Exclusive,2nd class
1566,Exclusive,2nd class
1567,Standard,3rd class
1568,Standard,3rd class
1569,Standard,3rd class
1570,Standard,3rd class
1571,Standard,3rd class
1572,Standard,3rd class
1573,Standard,3rd class
1574,Standard,3rd class
1575,Standard,3rd class
1576,Exclusive,2nd class
1577,Standard,3rd class
1578,Standard,3rd class
1579,Standard,3rd class
1580,Standard,3rd class
1581,Standard,3rd class
1582,Exclusive,2nd class
1583,Standard,3rd class
1584,Standard,3rd class
1585,Standard,3rd class
1586,Exclusive,2nd class
1587,Standard,3rd class
1588,Exclusive,2nd class
1589,Standard,3rd class
1590,Standard,3rd class
1591,Exclusive,2nd class
1592,Standard,3rd class
1593,Standard,3rd class
1594,Standard,3rd class
1595,Standard,3rd class
1596,Exclusive,2nd class
1597,Standard,3rd class
1598,Exclusive,2nd class
1599,Standard,3rd class
1600,Standard,3rd class
1601,Standard,3rd class
1602,Exclusive,2nd class
1603,Exclusive,2nd class
1604,Exclusive,2nd class
1605,Exclusive,2nd class
1606,Standard,3rd class
1607,Exclusive,2nd class
1608,Standard,3rd class
1609,Exclusive,2nd class
1610,Standard,3rd class
1611,Exclusive,2nd class
1612,Exclusive,2nd class
1613,Standard,3rd class
1614,Exclusive,2nd class
1615,Standard,3rd class
1616,Standard,3rd class
1617,Standard,3rd class
1618,Standard,3rd class
1619,Exclusive,2nd class
1620,Exclusive,2nd class
1621,Exclusive,2nd class
1622,Standard,3rd class
1623,Standard,3rd class
1624,Exclusive,2nd class
1625,Standard,3rd class
1626,Exclusive,2nd class
1627,Standard,3rd class
1628,Standard,3rd class
1629,Exclusive,2nd class
1630,Standard,3rd class
1631,Exclusive,2nd class
1632,Standard,3rd class
1633,Standard,3rd class
1634,Standard,3rd class
1635,Standard,3rd class
1636,Standard,3rd class
1637,Exclusive,2nd class
1638,Standard,3rd class
1639,Exclusive,2nd class
1640,Exclusive,2nd class
1641,Standard,3rd class
1642,Exclusive,2nd class
1643,Standard,3rd class
1644,Standard,3rd class
1645,Standard,3rd class
1646,Exclusive,2nd class
1647,Standard,3rd class
1648,Standard,3rd class
1649,Exclusive,2nd class
1650,Exclusive,2nd class
1651,Exclusive,2nd class
1652,Exclusive,2nd class
1653,Exclusive,2nd class
1654,Standard,3rd class
1655,Standard,3rd class
1656,Exclusive,2nd class
1657,Standard,3rd class
1658,Standard,3rd class
1659,Exclusive,2nd class
1660,Standard,3rd class
1661,Exclusive,2nd class
1662,Exclusive,2nd class
1663,Standard,3rd class
1664,Standard,3rd class
1665,Standard,3rd class
1666,Standard,3rd class
1667,Exclusive,2nd class
1668,Standard,3rd class
1669,Standard,3rd class
1670,Exclusive,2nd class
1671,Exclusive,2nd class
1672,Standard,3rd class
1673,Standard,3rd class
1674,Standard,3rd class
1675,Standard,3rd class
1676,Exclusive,2nd class
1677,Exclusive,2nd class
1678,Standard,3rd class
1679,Standard,3rd class
1680,Standard,3rd class
1681,Standard,3rd class
1682,Exclusive,2nd class
1683,Standard,3rd class
1684,Standard,3rd class
1685,Exclusive,2nd class
1686,Exclusive,2nd class
1687,Exclusive,2nd class
1688,Standard,3rd class
1689,Standard,3rd class
1690,Exclusive,2nd class
1691,Standard,3rd class
1692,Standard,3rd class
1693,Standard,3rd class
1694,Standard,3rd class
1695,Standard,3rd class
1696,Standard,3rd class
1697,Exclusive,2nd class
1698,Standard,3rd class
1699,Exclusive,2nd class
1700,Standard,3rd class
1701,Exclusive,2nd class
1702,Standard,3rd class
1703,Standard,3rd class
1704,Exclusive,2nd class
1705,Standard,3rd class
1706,Exclusive,2nd class
1707,Standard,3rd class
1708,Standard,3rd class
1709,Exclusive,2nd class
1710,Standard,3rd class
1711,Standard,3rd class
1712,Standard,3rd class
1713,Exclusive,2nd class
1714,Standard,3rd class
1715,Exclusive,2nd class
1716,Exclusive,2nd class
1717,Standard,3rd class
1718,Exclusive,2nd class
1719,Standard,3rd class
1720,Standard,3rd class
1721,Standard,3rd class
1722,Standard,3rd class
1723,Standard,3rd class
1724,Standard,3rd class
1725,Exclusive,2nd class
1726,Standard,3rd class
1727,Exclusive,2nd class
1728,Standard,3rd class
1729,Standard,3rd class
1730,Standard,3rd class
1731,Exclusive,2nd class
1732,Exclusive,2nd class
1733,Exclusive,2nd class
1734,Exclusive,2nd class
1735,Standard,3rd class
1736,Standard,3rd class
1737,Standard,3rd class
1738,Standard,3rd class
1739,Standard,3rd class
1740,Standard,3rd class
1741,Standard,3rd class
1742,Standard,3rd class
1743,Standard,3rd class
1744,Standard,3rd class
1745,Standard,3rd class
1746,Standard,3rd class
1747,Standard,3rd class
1748,Exclusive,2nd class
1749,Standard,3rd class
1750,Standard,3rd class
1751,Exclusive,2nd class
1752,Exclusive,2nd class
1753,Standard,3rd class
1754,Standard,3rd class
1755,Standard,3rd class
1756,Standard,3rd class
1757,Standard,3rd class
1758,Exclusive,2nd class
1759,Standard,3rd class
1760,Standard,3rd class
1761,Standard,3rd class
1762,Standard,3rd class
1763,Exclusive,2nd class
1764,Standard,3rd class
1765,Standard,3rd class
1766,Standard,3rd class
1767,Standard,3rd class
1768,Standard,3rd class
1769,Standard,3rd class
1770,Exclusive,2nd class
1771,Standard,3rd class
1772,Standard,3rd class
1773,Standard,3rd class
1774,Standard,3rd class
1775,Exclusive,2nd class
1776,Standard,3rd class
1777,Standard,3rd class
1778,Standard,3rd class
1779,Exclusive,2nd class
1780,Standard,3rd class
1781,Exclusive,2nd class
1782,Exclusive,2nd class
1783,Standard,3rd class
1784,Exclusive,2nd class
1785,Standard,3rd class
1786,Exclusive,2nd class
1787,Standard,3rd class
1788,Exclusive,2nd class
1789,Standard,3rd class
1790,Standard,3rd class
1791,Standard,3rd class
1792,Standard,3rd class
1793,Standard,3rd class
1794,Exclusive,2nd class
1795,Standard,3rd class
1796,Standard,3rd class
1797,Standard,3rd class
1798,Exclusive,2nd class
1799,Exclusive,2nd class
1800,Standard,3rd class
1801,Standard,3rd class
1802,Standard,3rd class
1803,Standard,3rd class
1804,Exclusive,2nd class
1805,Standard,3rd class
1806,Exclusive,2nd class
1807,Standard,3rd class
1808,Standard,3rd class
1809,Standard,3rd class
1810,Exclusive,2nd class
1811,Standard,3rd class
1812,Exclusive,2nd class
1813,Standard,3rd class
1814,Standard,3rd class
1815,Standard,3rd class
1816,Exclusive,2nd class
1817,Standard,3rd class
1818,Standard,3rd class
1819,Standard,3rd class
