Shipping ID,Carrier Code,Carrier Name
1417,3,ArcBest
1418,3,ArcBest
1419,3,ArcBest
1420,3,ArcBest
1421,3,ArcBest
1422,3,ArcBest
1423,3,ArcBest
1424,3,ArcBest
1425,3,ArcBest
1426,3,ArcBest
1427,3,ArcBest
1428,3,ArcBest
1429,3,ArcBest
1430,3,ArcBest
1431,3,ArcBest
1432,3,ArcBest
1433,3,ArcBest
1434,3,ArcBest
1435,3,ArcBest
1436,3,ArcBest
1437,3,ArcBest
1438,3,ArcBest
1439,4,UPS
1440,3,ArcBest
1441,4,UPS
1442,3,ArcBest
1443,3,ArcBest
1444,3,ArcBest
1445,3,ArcBest
1446,3,ArcBest
1447,3,ArcBest
1448,3,ArcBest
1449,3,ArcBest
1450,3,ArcBest
1451,4,UPS
1452,3,ArcBest
1453,3,ArcBest
1454,3,ArcBest
1455,3,ArcBest
1456,3,ArcBest
1457,3,ArcBest
1458,3,ArcBest
1459,3,ArcBest
1460,3,ArcBest
1461,3,ArcBest
1462,3,ArcBest
1463,3,ArcBest
1464,4,UPS
1465,4,UPS
1466,3,ArcBest
1467,3,ArcBest
1468,4,UPS
1469,3,ArcBest
1470,3,ArcBest
1471,3,ArcBest
1472,3,ArcBest
1473,4,UPS
1474,3,ArcBest
1475,3,ArcBest
1476,4,UPS
1477,3,ArcBest
1478,3,ArcBest
1479,3,ArcBest
1480,4,UPS
1481,3,ArcBest
1482,3,ArcBest
1483,3,ArcBest
1484,3,ArcBest
1485,3,ArcBest
1486,3,ArcBest
1487,3,ArcBest
1488,3,ArcBest
1489,3,ArcBest
1490,3,ArcBest
1491,3,ArcBest
1492,3,ArcBest
1493,3,ArcBest
1494,3,ArcBest
1495,4,UPS
1496,4,UPS
1497,3,ArcBest
1498,4,UPS
1499,3,ArcBest
1500,3,ArcBest
1501,3,ArcBest
1502,3,ArcBest
1503,3,ArcBest
1504,4,UPS
1505,3,ArcBest
1506,3,ArcBest
1507,3,ArcBest
1508,3,ArcBest
1509,3,ArcBest
1510,4,UPS
1511,3,ArcBest
1512,3,ArcBest
1513,3,ArcBest
1514,4,UPS
1515,3,ArcBest
1516,3,ArcBest
1517,3,ArcBest
1518,4,UPS
1519,3,ArcBest
1520,4,UPS
1521,3,ArcBest
1522,3,ArcBest
1523,3,ArcBest
1524,3,ArcBest
1525,4,UPS
1526,3,ArcBest
1527,3,ArcBest
1528,4,UPS
1529,4,UPS
1530,3,ArcBest
1531,4,UPS
1532,3,ArcBest
1533,3,ArcBest
1534,3,ArcBest
1535,3,ArcBest
1536,3,ArcBest
1537,3,ArcBest
1538,3,ArcBest
1539,3,ArcBest
1540,3,ArcBest
1541,3,ArcBest
1542,3,ArcBest
1543,3,ArcBest
1544,3,ArcBest
1545,3,ArcBest
1546,3,ArcBest
1547,3,ArcBest
1548,3,ArcBest
1549,3,ArcBest
1550,3,ArcBest
1551,4,UPS
1552,3,ArcBest
1553,3,ArcBest
1554,3,ArcBest
1555,3,ArcBest
1556,3,ArcBest
1557,3,ArcBest
1558,3,ArcBest
1559,3,ArcBest
1560,4,UPS
1561,3,ArcBest
1562,3,ArcBest
1563,3,ArcBest
1564,3,ArcBest
1565,3,ArcBest
1566,3,ArcBest
1567,3,ArcBest
1568,3,ArcBest
1569,3,ArcBest
1570,3,ArcBest
1571,3,ArcBest
1572,3,ArcBest
1573,3,ArcBest
1574,3,ArcBest
1575,3,ArcBest
1576,3,ArcBest
1577,3,ArcBest
1578,3,ArcBest
1579,3,ArcBest
1580,3,ArcBest
1581,4,UPS
1582,3,ArcBest
1583,3,ArcBest
1584,3,ArcBest
1585,3,ArcBest
1586,3,ArcBest
1587,3,ArcBest
1588,3,ArcBest
1589,3,ArcBest
1590,3,ArcBest
1591,3,ArcBest
1592,3,ArcBest
1593,3,ArcBest
1594,3,ArcBest
1595,3,ArcBest
1596,3,ArcBest
1597,3,ArcBest
1598,3,ArcBest
1599,3,ArcBest
1600,3,ArcBest
1601,4,UPS
1602,3,ArcBest
1603,3,ArcBest
1604,3,ArcBest
1605,3,ArcBest
1606,3,ArcBest
1607,3,ArcBest
1608,4,UPS
1609,3,ArcBest
1610,3,ArcBest
1611,4,UPS
1612,4,UPS
1613,4,UPS
1614,3,ArcBest
1615,3,ArcBest
1616,3,ArcBest
1617,3,ArcBest
1618,3,ArcBest
1619,1,DHL
1620,2,FedEX
1621,2,FedEX
1622,3,ArcBest
1623,1,DHL
1624,3,ArcBest
1625,3,ArcBest
1626,3,ArcBest
1627,3,ArcBest
1628,3,ArcBest
1629,3,ArcBest
1630,3,ArcBest
1631,3,ArcBest
1632,3,ArcBest
1633,3,ArcBest
1634,3,ArcBest
1635,2,FedEX
1636,3,ArcBest
1637,3,ArcBest
1638,3,ArcBest
1639,3,ArcBest
1640,2,FedEX
1641,3,ArcBest
1642,3,ArcBest
1643,3,ArcBest
1644,3,ArcBest
1645,3,ArcBest
1646,3,ArcBest
1647,2,FedEX
1648,4,UPS
1649,4,UPS
1650,4,UPS
1651,3,ArcBest
1652,3,ArcBest
1653,3,ArcBest
1654,2,FedEX
1655,3,ArcBest
1656,1,DHL
1657,3,ArcBest
1658,4,UPS
1659,1,DHL
1660,2,FedEX
1661,1,DHL
1662,3,ArcBest
1663,2,FedEX
1664,3,ArcBest
1665,1,DHL
1666,3,ArcBest
1667,2,FedEX
1668,4,UPS
1669,4,UPS
1670,3,ArcBest
1671,1,DHL
1672,3,ArcBest
1673,2,FedEX
1674,2,FedEX
1675,4,UPS
1676,4,UPS
1677,2,FedEX
1678,4,UPS
1679,1,DHL
1680,3,ArcBest
1681,3,ArcBest
1682,2,FedEX
1683,3,ArcBest
1684,1,DHL
1685,2,FedEX
1686,3,ArcBest
1687,1,DHL
1688,1,DHL
1689,2,FedEX
1690,3,ArcBest
1691,2,FedEX
1692,3,ArcBest
1693,2,FedEX
1694,1,DHL
1695,1,DHL
1696,2,FedEX
1697,2,FedEX
1698,2,FedEX
1699,3,ArcBest
1700,3,ArcBest
1701,3,ArcBest
1702,3,ArcBest
1703,1,DHL
1704,1,DHL
1705,3,ArcBest
1706,3,ArcBest
1707,3,ArcBest
1708,3,ArcBest
1709,3,ArcBest
1710,3,ArcBest
1711,3,ArcBest
1712,4,UPS
1713,1,DHL
1714,1,DHL
1715,1,DHL
1716,3,ArcBest
1717,3,ArcBest
1718,2,FedEX
1719,4,UPS
1720,4,UPS
1721,3,ArcBest
1722,1,DHL
1723,1,DHL
1724,3,ArcBest
1725,4,UPS
1726,2,FedEX
1727,4,UPS
1728,3,ArcBest
1729,1,DHL
1730,2,FedEX
1731,1,DHL
1732,3,ArcBest
1733,3,ArcBest
1734,2,FedEX
1735,4,UPS
1736,3,ArcBest
1737,3,ArcBest
1738,3,ArcBest
1739,2,FedEX
1740,1,DHL
1741,2,FedEX
1742,3,ArcBest
1743,4,UPS
1744,3,ArcBest
1745,3,ArcBest
1746,2,FedEX
1747,3,ArcBest
1748,1,DHL
1749,1,DHL
1750,1,DHL
1751,2,FedEX
1752,3,ArcBest
1753,2,FedEX
1754,3,ArcBest
1755,1,DHL
1756,1,DHL
1757,3,ArcBest
1758,4,UPS
1759,3,ArcBest
1760,3,ArcBest
1761,3,ArcBest
1762,2,FedEX
1763,3,ArcBest
1764,4,UPS
1765,2,FedEX
1766,3,ArcBest
1767,3,ArcBest
1768,1,DHL
1769,1,DHL
1770,3,ArcBest
1771,1,DHL
1772,3,ArcBest
1773,2,FedEX
1774,2,FedEX
1775,4,UPS
1776,3,ArcBest
1777,3,ArcBest
1778,4,UPS
1779,3,ArcBest
1780,3,ArcBest
1781,1,DHL
1782,2,FedEX
1783,4,UPS
1784,2,FedEX
1785,3,ArcBest
1786,4,UPS
1787,4,UPS
1788,1,DHL
1789,1,DHL
1790,3,ArcBest
1791,2,FedEX
1792,3,ArcBest
1793,1,DHL
1794,3,ArcBest
1795,4,UPS
1796,3,ArcBest
1797,3,ArcBest
1798,3,ArcBest
1799,2,FedEX
1800,3,ArcBest
1801,3,ArcBest
1802,3,ArcBest
1803,2,FedEX
1804,3,ArcBest
1805,3,ArcBest
1806,3,ArcBest
1807,3,ArcBest
1808,2,FedEX
1809,3,ArcBest
1810,3,ArcBest
1811,3,ArcBest
1812,3,ArcBest
1813,3,ArcBest
1814,3,ArcBest
1815,3,ArcBest
1816,3,ArcBest
1817,3,ArcBest
1818,3,ArcBest
1819,2,FedEX
1820,3,ArcBest
1821,3,ArcBest
1822,3,ArcBest
1823,3,ArcBest
1824,3,ArcBest
1825,3,ArcBest
1826,3,ArcBest
1827,4,UPS
1828,3,ArcBest
1829,3,ArcBest
1830,4,UPS
1831,4,UPS
1832,2,FedEX
1833,2,FedEX
1834,4,UPS
1835,3,ArcBest
1836,3,ArcBest
1837,3,ArcBest
1838,4,UPS
1839,2,FedEX
1840,3,ArcBest
1841,2,FedEX
1842,3,ArcBest
1843,3,ArcBest
1844,3,ArcBest
1845,3,ArcBest
1846,3,ArcBest
1847,3,ArcBest
1848,2,FedEX
1849,4,UPS
1850,2,FedEX
1851,3,ArcBest
1852,4,UPS
1853,3,ArcBest
1854,3,ArcBest
1855,3,ArcBest
1856,2,FedEX
1857,3,ArcBest
1858,4,UPS
1859,3,ArcBest
1860,4,UPS
1861,3,ArcBest
1862,4,UPS
1863,3,ArcBest
1864,3,ArcBest
1865,4,UPS
1866,3,ArcBest
1867,3,ArcBest
1868,3,ArcBest
1869,4,UPS
1870,2,FedEX
1871,3,ArcBest
1872,2,FedEX
1873,3,ArcBest
1874,2,FedEX
1875,3,ArcBest
1876,3,ArcBest
1877,3,ArcBest
1878,2,FedEX
1879,3,ArcBest
1880,3,ArcBest
1881,3,ArcBest
1882,3,ArcBest
1883,2,FedEX
1884,3,ArcBest
1885,4,UPS
1886,3,ArcBest
1887,3,ArcBest
1888,2,FedEX
1889,3,ArcBest
1890,3,ArcBest
1891,4,UPS
1892,3,ArcBest
1893,3,ArcBest
1894,3,ArcBest
1895,3,ArcBest
1896,2,FedEX
1897,2,FedEX
1898,3,ArcBest
1899,3,ArcBest
1900,2,FedEX
1901,3,ArcBest
1902,2,FedEX
1903,3,ArcBest
1904,3,ArcBest
1905,3,ArcBest
1906,2,FedEX
1907,2,FedEX
1908,3,ArcBest
1909,3,ArcBest
1910,3,ArcBest
1911,3,ArcBest
1912,4,UPS
1913,3,ArcBest
1914,3,ArcBest
1915,4,UPS
1916,3,ArcBest
1917,3,ArcBest
1918,2,FedEX
1919,3,ArcBest
1920,3,ArcBest
1921,3,ArcBest
1922,4,UPS
1923,3,ArcBest
1924,3,ArcBest
1925,2,FedEX
1926,3,ArcBest
1927,3,ArcBest
1928,4,UPS
1929,3,ArcBest
1930,3,ArcBest
1931,2,FedEX
1932,3,ArcBest
1933,2,FedEX
1934,3,ArcBest
1935,2,FedEX
1936,2,FedEX
1937,3,ArcBest
1938,3,ArcBest
1939,3,ArcBest
1940,4,UPS
1941,3,ArcBest
1942,3,ArcBest
1943,2,FedEX
1944,3,ArcBest
1945,3,ArcBest
1946,3,ArcBest
1947,3,ArcBest
1948,3,ArcBest
1949,3,ArcBest
1950,2,FedEX
1951,3,ArcBest
1952,3,ArcBest
1953,4,UPS
1954,2,FedEX
1955,3,ArcBest
1956,2,FedEX
1957,3,ArcBest
1958,3,ArcBest
1959,3,ArcBest
1960,2,FedEX
1961,3,ArcBest
1962,2,FedEX
1963,2,FedEX
1964,3,ArcBest
1965,3,ArcBest
1966,3,ArcBest
1967,4,UPS
1968,3,ArcBest
1969,2,FedEX
1970,2,FedEX
1971,3,ArcBest
1972,2,FedEX
1973,4,UPS
1974,3,ArcBest
1975,3,ArcBest
1976,3,ArcBest
1977,3,ArcBest
1978,3,ArcBest
1979,2,FedEX
1980,2,FedEX
1981,3,ArcBest
1982,4,UPS
1983,3,ArcBest
1984,2,FedEX
1985,2,FedEX
1986,2,FedEX
1987,2,FedEX
1988,4,UPS
1989,3,ArcBest
1990,4,UPS
1991,3,ArcBest
1992,4,UPS
1993,3,ArcBest
1994,4,UPS
1995,3,ArcBest
1996,4,UPS
1997,4,UPS
1998,2,FedEX
1999,4,UPS
2000,4,UPS
2001,3,ArcBest
2002,3,ArcBest
2003,3,ArcBest
2004,2,FedEX
2005,4,UPS
2006,3,ArcBest
2007,3,ArcBest
2008,3,ArcBest
2009,3,ArcBest
2010,3,ArcBest
2011,2,FedEX
2012,4,UPS
2013,4,UPS
2014,3,ArcBest
2015,4,UPS
2016,2,FedEX
2017,3,ArcBest
2018,3,ArcBest
2019,2,FedEX
2020,3,ArcBest
2021,3,ArcBest
2022,3,ArcBest
2023,3,ArcBest
2024,4,UPS
2025,3,ArcBest
2026,3,ArcBest
2027,3,ArcBest
2028,3,ArcBest
2029,2,FedEX
2030,3,ArcBest
2031,3,ArcBest
2032,3,ArcBest
2033,3,ArcBest
2034,3,ArcBest
2035,4,UPS
2036,3,ArcBest
2037,2,FedEX
2038,3,ArcBest
2039,2,FedEX
2040,3,ArcBest
2041,3,ArcBest
2042,3,ArcBest
2043,3,ArcBest
2044,3,ArcBest
2045,4,UPS
2046,3,ArcBest
2047,1,DHL
2048,3,ArcBest
2049,3,ArcBest
2050,3,ArcBest
2051,3,ArcBest
2052,1,DHL
2053,3,ArcBest
2054,1,DHL
2055,2,FedEX
2056,4,UPS
2057,3,ArcBest
2058,1,DHL
2059,3,ArcBest
2060,2,FedEX
2061,2,FedEX
2062,3,ArcBest
2063,4,UPS
2064,3,ArcBest
2065,3,ArcBest
2066,2,FedEX
2067,3,ArcBest
2068,4,UPS
2069,3,ArcBest
2070,2,FedEX
2071,1,DHL
2072,3,ArcBest
2073,3,ArcBest
2074,3,ArcBest
2075,3,ArcBest
2076,1,DHL
2077,2,FedEX
2078,3,ArcBest
2079,2,FedEX
2080,1,DHL
2081,1,DHL
2082,1,DHL
2083,2,FedEX
2084,2,FedEX
2085,4,UPS
2086,1,DHL
2087,4,UPS
2088,1,DHL
2089,3,ArcBest
2090,1,DHL
2091,3,ArcBest
2092,3,ArcBest
2093,3,ArcBest
2094,3,ArcBest
2095,3,ArcBest
2096,1,DHL
2097,3,ArcBest
2098,3,ArcBest
2099,4,UPS
2100,3,ArcBest
2101,3,ArcBest
2102,2,FedEX
2103,1,DHL
2104,2,FedEX
2105,3,ArcBest
2106,3,ArcBest
2107,3,ArcBest
2108,3,ArcBest
2109,2,FedEX
2110,1,DHL
2111,2,FedEX
2112,2,FedEX
2113,2,FedEX
2114,2,FedEX
2115,3,ArcBest
2116,4,UPS
2117,3,ArcBest
2118,3,ArcBest
2119,3,ArcBest
2120,3,ArcBest
2121,4,UPS
2122,2,FedEX
2123,1,DHL
2124,3,ArcBest
2125,3,ArcBest
2126,1,DHL
2127,3,ArcBest
2128,4,UPS
2129,4,UPS
2130,3,ArcBest
2131,3,ArcBest
2132,3,ArcBest
2133,3,ArcBest
2134,3,ArcBest
2135,4,UPS
2136,1,DHL
2137,2,FedEX
2138,2,FedEX
2139,3,ArcBest
2140,4,UPS
2141,3,ArcBest
2142,3,ArcBest
2143,4,UPS
2144,2,FedEX
2145,4,UPS
2146,3,ArcBest
2147,3,ArcBest
2148,3,ArcBest
2149,3,ArcBest
2150,3,ArcBest
2151,2,FedEX
2152,2,FedEX
2153,1,DHL
2154,3,ArcBest
2155,1,DHL
2156,2,FedEX
2157,3,ArcBest
2158,3,ArcBest
2159,4,UPS
2160,1,DHL
2161,1,DHL
2162,4,UPS
2163,1,DHL
2164,1,DHL
2165,3,ArcBest
2166,3,ArcBest
2167,2,FedEX
2168,3,ArcBest
2169,1,DHL
2170,3,ArcBest
2171,3,ArcBest
2172,3,ArcBest
2173,1,DHL
2174,4,UPS
2175,3,ArcBest
2176,3,ArcBest
2177,4,UPS
2178,2,FedEX
2179,3,ArcBest
2180,1,DHL
2181,4,UPS
2182,4,UPS
2183,2,FedEX
2184,1,DHL
2185,3,ArcBest
2186,2,FedEX
2187,3,ArcBest
2188,3,ArcBest
2189,4,UPS
2190,3,ArcBest
2191,4,UPS
2192,3,ArcBest
2193,3,ArcBest
2194,2,FedEX
2195,3,ArcBest
2196,1,DHL
2197,4,UPS
2198,2,FedEX
2199,3,ArcBest
2200,3,ArcBest
2201,3,ArcBest
2202,2,FedEX
2203,3,ArcBest
2204,3,ArcBest
2205,3,ArcBest
2206,2,FedEX
2207,1,DHL
2208,3,ArcBest
2209,1,DHL
2210,3,ArcBest
2211,4,UPS
2212,1,DHL
2213,2,FedEX
2214,2,FedEX
2215,3,ArcBest
2216,2,FedEX
2217,3,ArcBest
2218,3,ArcBest
2219,3,ArcBest
2220,3,ArcBest
2221,3,ArcBest
2222,3,ArcBest
2223,3,ArcBest
2224,2,FedEX
2225,3,ArcBest
2226,2,FedEX
2227,4,UPS
2228,3,ArcBest
2229,4,UPS
2230,4,UPS
2231,1,DHL
2232,2,FedEX
2233,2,FedEX
2234,1,DHL
2235,3,ArcBest
2236,4,UPS
2237,3,ArcBest
2238,3,ArcBest
2239,3,ArcBest
2240,4,UPS
2241,4,UPS
2242,2,FedEX
2243,4,UPS
2244,2,FedEX
2245,3,ArcBest
2246,3,ArcBest
2247,2,FedEX
2248,3,ArcBest
2249,3,ArcBest
2250,1,DHL
2251,2,FedEX
2252,2,FedEX
2253,2,FedEX
2254,4,UPS
2255,3,ArcBest
2256,3,ArcBest
2257,2,FedEX
2258,2,FedEX
2259,2,FedEX
2260,3,ArcBest
2261,3,ArcBest
2262,3,ArcBest
2263,4,UPS
2264,4,UPS
2265,2,FedEX
2266,3,ArcBest
2267,4,UPS
2268,4,UPS
2269,1,DHL
2270,2,FedEX
2271,1,DHL
2272,2,FedEX
2273,3,ArcBest
2274,4,UPS
2275,1,DHL
2276,2,FedEX
2277,3,ArcBest
2278,3,ArcBest
2279,3,ArcBest
2280,3,ArcBest
2281,3,ArcBest
2282,4,UPS
2283,3,ArcBest
2284,4,UPS
2285,3,ArcBest
2286,3,ArcBest
2287,3,ArcBest
2288,2,FedEX
2289,2,FedEX
2290,4,UPS
2291,3,ArcBest
2292,3,ArcBest
2293,3,ArcBest
2294,2,FedEX
2295,4,UPS
2296,3,ArcBest
2297,3,ArcBest
2298,3,ArcBest
2299,4,UPS
2300,3,ArcBest
2301,3,ArcBest
2302,3,ArcBest
2303,4,UPS
2304,3,ArcBest
2305,3,ArcBest
2306,3,ArcBest
2307,2,FedEX
2308,3,ArcBest
2309,1,DHL
2310,3,ArcBest
2311,3,ArcBest
2312,3,ArcBest
2313,3,ArcBest
2314,3,ArcBest
2315,3,ArcBest
2316,3,ArcBest
2317,3,ArcBest
2318,3,ArcBest
2319,1,DHL
2320,1,DHL
2321,3,ArcBest
2322,3,ArcBest
2323,1,DHL
2324,1,DHL
2325,1,DHL
2326,3,ArcBest
2327,1,DHL
2328,1,DHL
2329,3,ArcBest
2330,3,ArcBest
2331,3,ArcBest
2332,3,ArcBest
2333,3,ArcBest
2334,2,FedEX
2335,3,ArcBest
2336,3,ArcBest
2337,1,DHL
2338,2,FedEX
2339,3,ArcBest
2340,2,FedEX
2341,3,ArcBest
2342,3,ArcBest
2343,3,ArcBest
2344,1,DHL
2345,3,ArcBest
2346,3,ArcBest
2347,2,FedEX
2348,2,FedEX
2349,3,ArcBest
2350,3,ArcBest
2351,2,FedEX
2352,3,ArcBest
2353,3,ArcBest
2354,3,ArcBest
2355,2,FedEX
2356,3,ArcBest
2357,1,DHL
2358,2,FedEX
2359,2,FedEX
2360,3,ArcBest
2361,3,ArcBest
2362,1,DHL
2363,3,ArcBest
2364,3,ArcBest
2365,1,DHL
2366,1,DHL
2367,2,FedEX
2368,1,DHL
2369,1,DHL
2370,1,DHL
2371,1,DHL
2372,2,FedEX
2373,2,FedEX
2374,3,ArcBest
2375,3,ArcBest
2376,1,DHL
2377,3,ArcBest
2378,1,DHL
2379,3,ArcBest
2380,2,FedEX
2381,3,ArcBest
2382,2,FedEX
2383,3,ArcBest
2384,3,ArcBest
2385,3,ArcBest
2386,3,ArcBest
2387,3,ArcBest
2388,2,FedEX
2389,1,DHL
2390,1,DHL
2391,1,DHL
2392,3,ArcBest
2393,3,ArcBest
2394,1,DHL
2395,1,DHL
2396,3,ArcBest
2397,1,DHL
2398,3,ArcBest
2399,3,ArcBest
2400,3,ArcBest
2401,2,FedEX
2402,3,ArcBest
2403,3,ArcBest
2404,2,FedEX
2405,1,DHL
2406,3,ArcBest
2407,1,DHL
2408,3,ArcBest
2409,3,ArcBest
2410,3,ArcBest
2411,3,ArcBest
2412,3,ArcBest
2413,1,DHL
2414,3,ArcBest
2415,3,ArcBest
2416,3,ArcBest
2417,2,FedEX
2418,3,ArcBest
2419,3,ArcBest
2420,3,ArcBest
2421,1,DHL
2422,1,DHL
2423,3,ArcBest
2424,3,ArcBest
2425,3,ArcBest
2426,1,DHL
2427,3,ArcBest
2428,1,DHL
2429,3,ArcBest
2430,1,DHL
2431,3,ArcBest
2432,3,ArcBest
2433,2,FedEX
2434,3,ArcBest
2435,3,ArcBest
2436,2,FedEX
2437,3,ArcBest
2438,3,ArcBest
2439,1,DHL
2440,2,FedEX
2441,1,DHL
2442,2,FedEX
2443,2,FedEX
2444,1,DHL
2445,3,ArcBest
2446,3,ArcBest
2447,1,DHL
2448,3,ArcBest
2449,2,FedEX
2450,3,ArcBest
2451,2,FedEX
2452,3,ArcBest
2453,3,ArcBest
2454,3,ArcBest
2455,3,ArcBest
2456,2,FedEX
2457,3,ArcBest
2458,2,FedEX
2459,2,FedEX
2460,3,ArcBest
2461,3,ArcBest
2462,3,ArcBest
2463,3,ArcBest
2464,3,ArcBest
2465,2,FedEX
2466,2,FedEX
2467,2,FedEX
2468,3,ArcBest
2469,3,ArcBest
2470,3,ArcBest
2471,3,ArcBest
2472,3,ArcBest
2473,3,ArcBest
2474,1,DHL
2475,1,DHL
2476,3,ArcBest
2477,1,DHL
2478,3,ArcBest
2479,4,UPS
2480,1,DHL
2481,1,DHL
2482,4,UPS
2483,4,UPS
2484,2,FedEX
2485,3,ArcBest
2486,4,UPS
2487,1,DHL
2488,4,UPS
2489,3,ArcBest
2490,2,FedEX
2491,1,DHL
2492,2,FedEX
2493,4,UPS
2494,3,ArcBest
2495,2,FedEX
2496,1,DHL
2497,1,DHL
2498,3,ArcBest
2499,3,ArcBest
2500,3,ArcBest
2501,1,DHL
2502,1,DHL
2503,3,ArcBest
2504,2,FedEX
2505,3,ArcBest
2506,1,DHL
2507,4,UPS
2508,2,FedEX
2509,1,DHL
2510,4,UPS
2511,3,ArcBest
2512,3,ArcBest
2513,3,ArcBest
2514,2,FedEX
2515,3,ArcBest
2516,2,FedEX
2517,3,ArcBest
2518,3,ArcBest
2519,3,ArcBest
2520,3,ArcBest
2521,3,ArcBest
2522,3,ArcBest
2523,3,ArcBest
2524,3,ArcBest
2525,2,FedEX
2526,2,FedEX
2527,3,ArcBest
2528,1,DHL
2529,2,FedEX
2530,3,ArcBest
2531,2,FedEX
2532,3,ArcBest
2533,3,ArcBest
2534,3,ArcBest
2535,3,ArcBest
2536,3,ArcBest
2537,3,ArcBest
2538,3,ArcBest
2539,3,ArcBest
2540,3,ArcBest
2541,3,ArcBest
2542,1,DHL
2543,1,DHL
2544,1,DHL
2545,3,ArcBest
2546,3,ArcBest
2547,3,ArcBest
2548,3,ArcBest
2549,3,ArcBest
2550,3,ArcBest
2551,2,FedEX
2552,3,ArcBest
2553,2,FedEX
2554,3,ArcBest
2555,2,FedEX
2556,1,DHL
2557,3,ArcBest
2558,3,ArcBest
2559,3,ArcBest
2560,1,DHL
2561,3,ArcBest
2562,3,ArcBest
2563,1,DHL
2564,3,ArcBest
2565,1,DHL
2566,3,ArcBest
2567,2,FedEX
2568,3,ArcBest
2569,2,FedEX
2570,1,DHL
2571,3,ArcBest
2572,2,FedEX
2573,3,ArcBest
2574,3,ArcBest
2575,2,FedEX
2576,1,DHL
2577,3,ArcBest
2578,3,ArcBest
2579,1,DHL
2580,2,FedEX
2581,3,ArcBest
2582,3,ArcBest
2583,1,DHL
2584,1,DHL
2585,3,ArcBest
2586,3,ArcBest
2587,3,ArcBest
2588,3,ArcBest
2589,3,ArcBest
2590,3,ArcBest
2591,3,ArcBest
2592,3,ArcBest
2593,3,ArcBest
2594,3,ArcBest
2595,2,FedEX
2596,3,ArcBest
2597,3,ArcBest
2598,3,ArcBest
2599,2,FedEX
2600,2,FedEX
2601,2,FedEX
2602,2,FedEX
2603,3,ArcBest
2604,3,ArcBest
2605,3,ArcBest
2606,3,ArcBest
2607,3,ArcBest
2608,2,FedEX
2609,3,ArcBest
2610,2,FedEX
2611,3,ArcBest
2612,2,FedEX
2613,3,ArcBest
2614,3,ArcBest
2615,3,ArcBest
2616,3,ArcBest
2617,3,ArcBest
2618,3,ArcBest
2619,3,ArcBest
2620,3,ArcBest
2621,3,ArcBest
2622,3,ArcBest
2623,2,FedEX
2624,3,ArcBest
2625,3,ArcBest
2626,3,ArcBest
2627,3,ArcBest
2628,3,ArcBest
2629,3,ArcBest
2630,2,FedEX
2631,3,ArcBest
2632,3,ArcBest
2633,2,FedEX
2634,3,ArcBest
2635,2,FedEX
2636,3,ArcBest
2637,3,ArcBest
2638,3,ArcBest
2639,3,ArcBest
2640,3,ArcBest
2641,3,ArcBest
2642,1,DHL
2643,3,ArcBest
2644,3,ArcBest
2645,3,ArcBest
2646,1,DHL
2647,3,ArcBest
2648,3,ArcBest
2649,3,ArcBest
2650,3,ArcBest
2651,2,FedEX
2652,1,DHL
2653,2,FedEX
2654,3,ArcBest
2655,3,ArcBest
2656,3,ArcBest
2657,3,ArcBest
2658,1,DHL
2659,3,ArcBest
2660,2,FedEX
2661,1,DHL
2662,3,ArcBest
2663,3,ArcBest
2664,2,FedEX
2665,3,ArcBest
2666,3,ArcBest
2667,3,ArcBest
2668,1,DHL
2669,3,ArcBest
2670,3,ArcBest
2671,3,ArcBest
2672,1,DHL
2673,3,ArcBest
2674,2,FedEX
2675,2,FedEX
2676,3,ArcBest
2677,3,ArcBest
2678,2,FedEX
2679,3,ArcBest
2680,3,ArcBest
2681,3,ArcBest
2682,2,FedEX
2683,3,ArcBest
2684,1,DHL
2685,2,FedEX
2686,3,ArcBest
2687,3,ArcBest
2688,1,DHL
2689,3,ArcBest
2690,3,ArcBest
2691,3,ArcBest
2692,2,FedEX
2693,3,ArcBest
2694,3,ArcBest
2695,1,DHL
2696,3,ArcBest
2697,3,ArcBest
2698,3,ArcBest
2699,3,ArcBest
2700,3,ArcBest
2701,3,ArcBest
2702,3,ArcBest
2703,1,DHL
2704,1,DHL
2705,2,FedEX
2706,1,DHL
2707,1,DHL
2708,3,ArcBest
2709,3,ArcBest
2710,3,ArcBest
2711,3,ArcBest
2712,3,ArcBest
2713,3,ArcBest
2714,3,ArcBest
2715,3,ArcBest
2716,1,DHL
2717,1,DHL
2718,2,FedEX
2719,3,ArcBest
2720,2,FedEX
2721,3,ArcBest
2722,3,ArcBest
2723,1,DHL
2724,3,ArcBest
2725,3,ArcBest
2726,3,ArcBest
2727,2,FedEX
2728,1,DHL
2729,1,DHL
2730,1,DHL
2731,1,DHL
2732,3,ArcBest
2733,1,DHL
2734,1,DHL
2735,1,DHL
2736,3,ArcBest
2737,1,DHL
2738,3,ArcBest
2739,3,ArcBest
2740,3,ArcBest
2741,3,ArcBest
2742,1,DHL
2743,3,ArcBest
2744,3,ArcBest
2745,3,ArcBest
2746,3,ArcBest
2747,3,ArcBest
2748,3,ArcBest
2749,3,ArcBest
2750,3,ArcBest
2751,3,ArcBest
2752,3,ArcBest
2753,3,ArcBest
2754,3,ArcBest
2755,1,DHL
2756,3,ArcBest
2757,3,ArcBest
2758,1,DHL
2759,1,DHL
2760,1,DHL
2761,1,DHL
2762,3,ArcBest
2763,3,ArcBest
