Invoice/Item Number,Date,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Store ID,Product ID,Vendor ID,Shipping ID
INV-31915200002,30/1/2018,12,280.68,9,2.37,1690,245,5,14532
INV-31683100001,30/1/2018,12,280.68,9,2.37,1662,92,5,14597
INV-31952900101,30/1/2018,12,204,9,2.37,82,1208,5,14614
INV-32134000106,30/1/2018,12,280.68,9,2.37,615,92,5,14687
INV-32359600047,30/1/2018,12,126,9,2.37,785,1874,5,14709
INV-33138100015,30/1/2018,12,296.88,9,2.37,571,991,5,14711
INV-32959300043,30/1/2018,12,143.88,9,2.37,531,694,5,14851
INV-33090100006,30/1/2018,12,204,9,2.37,623,775,5,15058
INV-33204400066,30/1/2018,12,243,9,2.37,434,645,5,15130
INV-33506200018,30/1/2018,12,126,9,2.37,516,1155,5,15210
INV-33530500063,30/1/2018,12,188.88,9,2.37,261,263,5,15211
INV-33718100014,30/1/2018,12,280.68,9,2.37,1133,245,5,15340
INV-33909800030,30/1/2018,12,280.68,9,2.37,173,92,5,15356
INV-33893900001,30/1/2018,12,298.68,9,2.37,519,1989,5,15425
INV-34102200001,30/1/2018,12,298.68,9,2.37,866,1989,5,15608
INV-34215500001,30/1/2018,12,298.68,9,2.37,870,1989,5,15614
INV-34324800053,30/1/2018,12,297,9,2.37,238,189,5,15621
INV-34579700001,30/1/2018,12,298.68,9,2.37,1763,1989,5,15640
INV-33945500006,30/1/2018,12,298.68,9,2.37,1414,1989,5,15653
INV-34207900019,31/1/2018,12,296.88,9,2.37,238,211,5,15807
INV-35086300008,31/1/2018,12,297,9,2.37,821,351,5,15972
INV-34683300015,31/1/2018,12,171,9,2.37,720,342,5,15981
INV-35349600004,31/1/2018,12,204,9,2.37,1206,775,5,16006
INV-34876200002,31/1/2018,12,298.68,9,2.37,1022,1989,5,16020
INV-35396000010,31/1/2018,12,280.68,9,2.37,905,92,5,16022
INV-35272700001,31/1/2018,12,298.68,9,2.37,555,1989,5,16072
INV-35197600034,31/1/2018,12,296.88,9,2.37,39,991,5,16083
INV-34932100028,31/1/2018,12,298.68,9,2.37,496,1989,5,16088
INV-34688000003,31/1/2018,12,298.68,9,2.37,1056,1989,5,16139
INV-35017500144,31/1/2018,12,243,9,2.37,396,951,5,16169
INV-34793000003,31/1/2018,12,280.68,9,2.37,1032,92,5,16213
INV-34989200008,31/1/2018,12,280.68,9,2.37,1783,245,5,16217
INV-34903000066,31/1/2018,12,297,9,2.37,219,351,5,16263
INV-35212800007,31/1/2018,12,243,9,2.37,163,645,5,16317
INV-35969500010,1/2/2018,12,298.68,9,2.37,1582,92,5,16382
INV-36221800002,1/2/2018,12,296.88,9,2.37,227,270,5,16455
INV-35874900036,1/2/2018,12,296.88,9,2.37,183,211,5,16489
INV-35546500016,1/2/2018,12,204,9,2.37,470,1208,5,16584
INV-35548900002,1/2/2018,12,296.88,9,2.37,193,3201,5,16637
INV-36039500009,1/2/2018,12,298.68,9,2.37,1208,92,5,16724
INV-35696300007,1/2/2018,12,243,9,2.37,248,645,5,16789
INV-36656200076,1/2/2018,12,296.88,9,2.37,215,3239,5,16942
INV-36997300013,1/2/2018,12,135,9,2.37,1559,37,5,16960
INV-36312800010,1/2/2018,12,234,9,2.37,1438,679,5,16989
INV-36315100014,1/2/2018,12,243,9,2.37,529,645,5,16999
INV-36992900069,1/2/2018,12,135,9,2.37,23,37,5,17011
INV-37009800042,1/2/2018,12,296.88,9,2.37,585,133,5,17015
INV-36422900060,1/2/2018,12,297,9,2.37,110,351,5,17121
INV-36682000006,1/2/2018,12,243,9,2.37,1248,645,5,17154
INV-36993300028,1/2/2018,12,204,9,2.37,919,775,5,17182
INV-37628400024,1/2/2018,12,298.68,9,2.37,881,92,5,17288
INV-37244600056,1/2/2018,12,296.88,9,2.37,108,1871,5,17314
INV-37114300009,1/2/2018,12,298.68,9,2.37,938,92,5,17344
INV-37945200001,1/2/2018,12,298.68,9,2.37,522,92,5,17349
INV-37225300010,2/2/2018,12,298.68,9,2.37,737,92,5,17399
INV-37849900037,2/2/2018,12,148.68,9,2.37,70,550,5,17408
INV-37885500008,2/2/2018,12,483.12,9,2.37,308,896,5,17457
INV-37065800088,2/2/2018,12,298.68,9,2.37,396,92,5,17474
INV-37441700035,2/2/2018,12,296.88,9,2.37,4,270,5,17501
INV-37452700003,2/2/2018,12,243,9,2.37,756,645,5,17511
INV-37851600086,2/2/2018,12,296.88,9,2.37,165,270,5,17578
INV-37171800020,2/2/2018,12,297,9,2.37,707,351,5,17629
INV-38748800008,2/2/2018,12,126,9,2.37,107,1155,5,17909
INV-38084900059,2/2/2018,12,297,9,2.37,483,351,5,17958
INV-39661700001,5/2/2018,12,575.88,9,2.37,1873,572,5,18135
INV-39332200054,5/2/2018,12,298.68,9,2.37,109,92,5,18222
INV-39294900018,5/2/2018,12,220.56,9,2.37,1870,249,5,18256
INV-39429300018,5/2/2018,12,297,9,2.37,85,189,5,18328
INV-39420300013,5/2/2018,12,243,9,2.37,402,645,5,18334
INV-39479200001,5/2/2018,12,298.68,9,2.37,32,1989,5,18339
INV-39414700032,5/2/2018,12,298.68,9,2.37,1794,92,5,18342
INV-40038800008,5/2/2018,12,298.68,9,2.37,507,245,5,18511
INV-40356300027,5/2/2018,12,243,9,2.37,506,502,5,18526
INV-39932800041,5/2/2018,12,148.68,9,2.37,89,550,5,18581
INV-39969600019,5/2/2018,12,135,9,2.37,1389,37,5,18600
INV-39784800006,5/2/2018,12,298.68,9,2.37,225,92,5,18633
INV-40413600012,5/2/2018,12,298.68,9,2.37,1191,92,5,18648
INV-39932700027,5/2/2018,12,315,9,2.37,1098,598,5,18654
INV-39988700002,5/2/2018,12,298.68,9,2.37,512,1193,5,18665
INV-40204200011,5/2/2018,12,298.68,9,2.37,136,1989,5,18718
INV-39965400060,5/2/2018,12,243,9,2.37,366,645,5,18824
INV-40082900012,5/2/2018,12,298.68,9,2.37,1176,92,5,18841
INV-39833900040,5/2/2018,12,204,9,2.37,133,1208,5,18888
INV-40684700025,5/2/2018,12,298.68,9,2.37,529,92,5,19041
INV-41485100019,5/2/2018,12,296.88,9,2.37,294,211,5,19067
INV-40988400007,5/2/2018,12,298.68,9,2.37,557,330,5,19291
INV-42128100007,5/2/2018,12,298.68,9,2.37,739,92,5,19321
INV-41709100008,5/2/2018,12,298.68,9,2.37,1516,1989,5,19328
INV-41715600002,5/2/2018,12,298.68,9,2.37,1178,1989,5,19332
INV-42305600013,5/2/2018,12,298.68,9,2.37,407,92,5,19367
INV-42096700015,5/2/2018,12,298.68,9,2.37,1340,92,5,19380
INV-41927200016,5/2/2018,12,298.68,9,2.37,51,92,5,19402
INV-42236600002,6/2/2018,12,296.88,9,2.37,850,270,5,19437
INV-41728000018,6/2/2018,12,234,9,2.37,1260,679,5,19451
INV-42253500008,6/2/2018,12,296.88,9,2.37,2027,1357,5,19509
INV-42276500015,6/2/2018,12,298.68,9,2.37,1292,92,5,19528
INV-42220800065,6/2/2018,12,720,9,2.37,82,976,5,19618
INV-42279000004,6/2/2018,12,204,9,2.37,826,775,5,19635
INV-42144700005,6/2/2018,12,298.68,9,2.37,143,92,5,19656
INV-41704800014,6/2/2018,12,126,9,2.37,516,1155,5,19680
INV-41554700030,6/2/2018,12,148.68,9,2.37,320,790,5,19711
INV-41691100005,6/2/2018,12,298.68,9,2.37,402,1989,5,19731
INV-43383400048,6/2/2018,12,298.68,9,2.37,770,92,5,19896
INV-43398000003,6/2/2018,12,298.68,9,2.37,381,245,5,19907
INV-42815500047,6/2/2018,12,215.88,9,2.37,71,933,5,19910
INV-43155300006,6/2/2018,12,215.88,9,2.37,319,933,5,20012
INV-43072400054,6/2/2018,12,298.68,9,2.37,335,92,5,20054
INV-14170100006,6/2/2018,12,84.96,9,2.37,666,1033,10,3033
INV-14146800044,6/2/2018,12,123,9,2.37,133,479,10,3096
INV-13848000031,6/2/2018,12,188.88,9,2.37,20,385,10,3128
INV-13864400050,6/2/2018,12,188.88,9,2.37,106,216,10,3320
INV-14548600111,6/2/2018,12,116.52,9,2.37,977,632,10,3413
INV-14511000019,6/2/2018,12,84.12,9,2.37,418,128,10,3475
INV-14605500008,6/2/2018,12,94.56,9,2.37,790,793,10,3734
INV-15134600029,6/2/2018,12,72,9,2.37,129,23,10,3871
INV-15220700028,6/2/2018,12,116.52,9,2.37,238,559,10,4147
INV-15142700158,6/2/2018,12,206.88,9,2.37,85,592,10,4185
INV-15560800038,6/2/2018,12,189,9,2.37,233,627,10,4214
INV-15902700059,6/2/2018,12,116.52,9,2.37,109,371,10,4320
INV-15983700051,6/2/2018,12,189,9,2.37,85,413,10,4333
INV-15425700001,6/2/2018,12,189,9,2.37,1077,96,10,4430
INV-15584500124,7/2/2018,12,123,9,2.37,244,1394,10,4460
INV-15807000002,7/2/2018,12,315,9,2.37,77,460,10,4573
INV-16536800001,7/2/2018,12,84.12,9,2.37,974,128,10,4752
INV-16434900011,7/2/2018,12,72,9,2.37,333,23,10,4987
INV-16378100026,7/2/2018,12,99,9,2.37,709,1531,10,5012
INV-16228400026,7/2/2018,12,72,9,2.37,81,23,10,5020
INV-17113300006,7/2/2018,12,116.52,9,2.37,377,483,10,5227
INV-17041800137,7/2/2018,12,123,9,2.37,174,968,10,5299
INV-16844800022,7/2/2018,12,99.24,9,2.37,662,861,10,5340
INV-16867000001,7/2/2018,12,189,9,2.37,1057,627,10,5351
INV-16710900004,7/2/2018,12,116.52,9,2.37,230,559,10,5410
INV-16811800002,7/2/2018,12,315,9,2.37,1164,460,10,5433
INV-17629400007,7/2/2018,12,84.12,9,2.37,974,128,10,5515
INV-17301800013,7/2/2018,12,225,9,2.37,108,172,10,5518
INV-17593300009,7/2/2018,12,132.36,9,2.37,1172,652,10,5551
INV-17559300023,7/2/2018,12,270,9,2.37,590,1649,10,5585
INV-17727500008,7/2/2018,12,144,9,2.37,972,1232,10,5616
INV-17682800088,7/2/2018,12,188.88,9,2.37,345,1281,10,5636
INV-17684300023,7/2/2018,12,206.88,9,2.37,370,592,10,5706
INV-17511500022,7/2/2018,12,117,9,2.37,420,604,10,5838
INV-17530100039,7/2/2018,12,425.16,9,2.37,160,930,10,5866
INV-18083700056,7/2/2018,12,315,9,2.37,739,460,10,6209
INV-18879200009,8/2/2018,12,94.56,9,2.37,209,336,10,6307
INV-18491200043,8/2/2018,12,84.12,9,2.37,427,128,10,6335
INV-18856100026,8/2/2018,12,144,9,2.37,688,1232,10,6337
INV-18982200047,8/2/2018,12,377.88,9,2.37,629,1614,10,6548
INV-18691200123,8/2/2018,12,121.92,9,2.37,35,1448,10,6562
INV-18460000022,8/2/2018,12,315,9,2.37,219,460,10,6588
INV-18696800021,8/2/2018,12,270,9,2.37,948,1649,10,6703
INV-19638700033,8/2/2018,12,99.24,9,2.37,233,861,10,6749
INV-19526000025,8/2/2018,12,144,9,2.37,462,1232,10,6813
INV-19368800007,8/2/2018,12,217.32,9,2.37,261,1037,10,6831
INV-19703500024,8/2/2018,12,90,9,2.37,23,1033,10,6905
INV-19600500007,8/2/2018,12,99.24,9,2.37,342,269,10,6951
INV-19314300056,8/2/2018,12,117,9,2.37,300,662,10,6965
INV-19894100012,8/2/2018,12,117,9,2.37,160,604,10,7153
INV-19977800014,8/2/2018,12,99,9,2.37,333,352,10,7165
INV-20144300013,9/2/2018,12,94.56,9,2.37,409,336,10,7209
INV-19980900017,9/2/2018,12,99,9,2.37,208,1531,10,7222
INV-19925800001,9/2/2018,12,315,9,2.37,1271,460,10,7271
INV-19982000097,9/2/2018,12,117,9,2.37,35,706,10,7313
INV-20259800091,9/2/2018,12,217.32,9,2.37,443,1037,10,7341
INV-20410200009,9/2/2018,12,189,9,2.37,1248,413,10,7636
INV-20660100054,12/2/2018,12,198,9,2.37,68,985,10,7951
INV-20511000008,12/2/2018,12,126,9,2.37,178,1987,10,7966
INV-21404900046,12/2/2018,12,94.56,9,2.37,97,336,10,8145
INV-21444100014,12/2/2018,12,189,9,2.37,471,413,10,8366
INV-22179900006,12/2/2018,12,189,9,2.37,529,96,10,8748
INV-21722600002,12/2/2018,12,189,9,2.37,989,385,10,8765
INV-21925500001,12/2/2018,12,189,9,2.37,850,385,10,8766
INV-22329400009,12/2/2018,12,117,9,2.37,337,2124,10,8848
INV-22438000032,12/2/2018,12,126,9,2.37,377,479,10,8923
INV-22938300032,12/2/2018,12,132.36,9,2.37,751,652,10,9027
INV-22326900007,12/2/2018,12,189,9,2.37,1066,216,10,9223
INV-22924900008,12/2/2018,12,126,9,2.37,108,968,10,9234
INV-22858100009,12/2/2018,12,189,9,2.37,120,421,10,9238
INV-23321800004,12/2/2018,12,189,9,2.37,326,413,10,9280
INV-23340500010,12/2/2018,12,121.92,9,2.37,803,1448,10,9342
INV-23081500086,12/2/2018,12,117,9,2.37,108,662,10,9400
INV-23551200009,12/2/2018,12,94.56,9,2.37,578,793,10,9484
INV-23282900093,12/2/2018,12,126,9,2.37,338,1066,10,9574
INV-24203700035,12/2/2018,12,189,9,2.37,1188,413,10,9733
INV-24070900029,12/2/2018,12,189,9,2.37,294,216,10,9739
INV-23608200010,12/2/2018,12,189,9,2.37,72,385,10,9884
INV-24134800030,13/2/2018,12,126,9,2.37,528,1226,10,9981
INV-24379800013,13/2/2018,12,189,9,2.37,586,421,10,10102
INV-24649200011,13/2/2018,12,121.92,9,2.37,215,1448,10,10119
INV-24649200007,13/2/2018,12,206.88,9,2.37,215,592,10,10161
INV-24574500008,13/2/2018,12,99.24,9,2.37,664,861,10,10309
INV-24500400012,13/2/2018,12,207.72,9,2.37,85,799,10,10350
INV-25286700052,13/2/2018,12,126,9,2.37,233,1226,10,10628
INV-25041100015,13/2/2018,12,189,9,2.37,1491,385,10,10673
INV-25441100010,13/2/2018,12,315,9,2.37,93,460,10,10770
INV-25258800022,13/2/2018,12,144,9,2.37,338,506,10,10842
INV-25677200025,13/2/2018,12,117,9,2.37,268,520,10,11020
INV-25646400005,13/2/2018,12,189,9,2.37,855,413,10,11083
INV-25589400008,13/2/2018,12,117,9,2.37,1508,520,10,11102
INV-26102100036,13/2/2018,12,315,9,2.37,1,460,10,11253
INV-26122200083,13/2/2018,12,243,9,2.37,531,1675,10,11304
INV-26913300007,13/2/2018,12,189,9,2.37,1083,627,10,11344
INV-26893800169,13/2/2018,12,243,9,2.37,229,721,10,11364
INV-26360100106,13/2/2018,12,113.28,9,2.37,528,2027,10,11415
INV-26371000050,13/2/2018,12,243,9,2.37,83,1675,10,11418
INV-26754600007,13/2/2018,12,94.56,9,2.37,7,336,10,11461
INV-26415600038,13/2/2018,12,243,9,2.37,89,1256,10,11513
INV-26629300015,13/2/2018,12,94.56,9,2.37,597,336,10,11560
INV-26920500023,13/2/2018,12,189,9,2.37,46,216,10,11587
INV-26327900028,13/2/2018,12,117,9,2.37,904,632,10,11662
INV-27192200005,13/2/2018,12,189,9,2.37,1010,385,10,11783
INV-27291500112,13/2/2018,12,117,9,2.37,492,2124,10,11846
INV-27062400034,13/2/2018,12,189,9,2.37,645,421,10,11876
INV-27354800004,14/2/2018,12,113.28,9,2.37,607,169,10,11920
INV-27541600015,14/2/2018,12,113.28,9,2.37,396,2003,10,11948
INV-27499600092,14/2/2018,12,189,9,2.37,134,413,10,11964
INV-27520100009,14/2/2018,12,116.52,9,2.37,256,483,10,12033
INV-27522200052,14/2/2018,12,189,9,2.37,546,216,10,12140
INV-27490800017,14/2/2018,12,189,9,2.37,728,216,10,12172
INV-28396400068,14/2/2018,12,117,9,2.37,181,225,10,12188
INV-28140200001,14/2/2018,12,180,9,2.37,26,2649,10,12303
INV-28038100024,14/2/2018,12,72,9,2.37,501,23,10,12341
INV-27956900033,14/2/2018,12,189,9,2.37,310,627,10,12353
INV-28092600120,14/2/2018,12,117,9,2.37,85,604,10,12391
INV-27642900055,14/2/2018,12,189,9,2.37,387,1886,10,12421
INV-28519900003,14/2/2018,12,315,9,2.37,912,460,10,12644
INV-28905200120,14/2/2018,12,81,9,2.37,174,769,10,12979
INV-29842700031,14/2/2018,12,117,9,2.37,71,559,10,13038
INV-29779700109,14/2/2018,12,126,9,2.37,277,1580,10,13049
INV-29659300094,14/2/2018,12,189,9,2.37,28,993,10,13265
INV-29798700036,14/2/2018,12,116.52,9,2.37,15,371,10,13389
INV-29443700012,14/2/2018,12,206.88,9,2.37,119,592,10,13437
INV-30217000010,14/2/2018,12,225,9,2.37,285,2772,10,13454
INV-30621300090,14/2/2018,12,189,9,2.37,83,993,10,13505
INV-30116500070,14/2/2018,12,99,9,2.37,214,1531,10,13575
INV-30185700117,14/2/2018,12,243,9,2.37,338,1256,10,13576
INV-30421300134,15/2/2018,12,126,9,2.37,238,1226,10,13583
INV-30170200001,15/2/2018,12,94.56,9,2.37,121,336,10,13631
INV-30146800015,15/2/2018,12,189,9,2.37,470,1886,10,13763
INV-30510100002,15/2/2018,12,72,9,2.37,188,23,10,13766
INV-29998100139,15/2/2018,12,283.32,9,2.37,1661,791,10,13806
INV-30673200021,15/2/2018,12,84.12,9,2.37,346,2559,10,13826
INV-31533400198,15/2/2018,12,198,9,2.37,203,2829,10,13870
INV-31506500041,15/2/2018,12,72,9,2.37,517,23,10,13915
INV-30684100012,15/2/2018,12,72,9,2.37,517,23,10,13982
INV-31105300021,15/2/2018,12,72,9,2.37,706,23,10,13983
INV-31197800010,15/2/2018,12,189,9,2.37,826,385,10,14040
INV-31436100085,15/2/2018,12,116.52,9,2.37,138,483,10,14084
INV-30725700014,15/2/2018,12,117,9,2.37,228,398,10,14092
INV-31380300012,15/2/2018,12,117,9,2.37,377,559,10,14166
INV-30884700065,15/2/2018,12,121.92,9,2.37,400,1448,10,14181
INV-30765800039,15/2/2018,12,315,9,2.37,122,460,10,14223
INV-31887300053,15/2/2018,12,94.56,9,2.37,506,336,10,14343
INV-32224700037,15/2/2018,12,243,9,2.37,770,721,10,14363
INV-31777600014,15/2/2018,12,189,9,2.37,234,385,10,14379
INV-31689400129,16/2/2018,12,189,9,2.37,85,344,10,14425
INV-32225800032,16/2/2018,12,315,9,2.37,265,460,10,14491
INV-31952900124,16/2/2018,12,117,9,2.37,82,464,10,14617
INV-31594000016,16/2/2018,12,90,9,2.37,285,1033,10,14674
INV-33091600090,16/2/2018,12,486,9,2.37,300,223,10,14778
INV-32861700062,16/2/2018,12,99.24,9,2.37,354,861,10,14781
INV-32404500079,16/2/2018,12,189,9,2.37,468,627,10,14800
INV-32573000165,16/2/2018,12,189,9,2.37,214,413,10,14870
INV-33047300019,16/2/2018,12,117,9,2.37,1099,632,10,14898
INV-33090300036,16/2/2018,12,243,9,2.37,785,721,10,14955
INV-32597000012,16/2/2018,12,189,9,2.37,684,385,10,15011
INV-32898100011,16/2/2018,12,117,9,2.37,745,559,10,15022
INV-33078200033,16/2/2018,12,567,9,2.37,978,2699,10,15057
INV-33316000026,16/2/2018,12,126,9,2.37,1155,404,10,15170
INV-33472800025,19/2/2018,12,126,9,2.37,108,1226,10,15215
INV-33506500010,19/2/2018,12,189,9,2.37,481,385,10,15233
INV-33204600036,19/2/2018,12,117,9,2.37,377,706,10,15256
INV-33284000036,19/2/2018,12,189,9,2.37,166,627,10,15339
INV-33181100144,19/2/2018,12,113.28,9,2.37,300,169,10,15362
INV-33169600027,19/2/2018,12,189,9,2.37,443,627,10,15420
INV-33176500003,19/2/2018,12,189,9,2.37,1751,385,10,15456
INV-33356200027,19/2/2018,12,189,9,2.37,1628,421,10,15463
INV-33170400183,19/2/2018,12,117,9,2.37,195,398,10,15491
INV-33368200028,19/2/2018,12,94.56,9,2.37,883,336,10,15502
INV-34041400010,19/2/2018,12,189,9,2.37,244,421,10,15738
INV-34386200007,19/2/2018,12,315,9,2.37,1083,460,10,15742
INV-33998600039,19/2/2018,12,81,9,2.37,154,769,10,15745
INV-34006400008,19/2/2018,12,189,9,2.37,811,385,10,15770
INV-34551300024,19/2/2018,12,315,9,2.37,770,460,10,15870
INV-34233100005,19/2/2018,12,189,9,2.37,412,1886,10,15914
INV-35155500011,19/2/2018,12,189,9,2.37,639,385,10,15968
INV-34877600001,20/2/2018,12,189,9,2.37,607,3110,10,16051
INV-34773800037,20/2/2018,12,189,9,2.37,9,3110,10,16218
INV-35465100014,20/2/2018,12,94.56,9,2.37,7,336,10,16236
INV-34794100007,20/2/2018,12,189,9,2.37,762,421,10,16250
INV-35086700028,20/2/2018,12,243,9,2.37,341,2570,10,16292
INV-35108700040,20/2/2018,12,94.56,9,2.37,57,336,10,16353
INV-35351000026,20/2/2018,12,189,9,2.37,599,385,10,16355
INV-35717300048,20/2/2018,12,189,9,2.37,71,413,10,16416
INV-35593000023,20/2/2018,12,189,9,2.37,233,385,10,16570
INV-35543600014,20/2/2018,12,243,9,2.37,230,1256,10,16577
INV-36203400018,20/2/2018,12,72,9,2.37,401,23,10,16726
INV-37026100002,20/2/2018,12,189,9,2.37,1612,385,10,16882
INV-36593800007,20/2/2018,12,144,9,2.37,116,1232,10,16944
INV-37031700044,20/2/2018,12,315,9,2.37,26,460,10,17005
INV-36369100043,20/2/2018,12,243,9,2.37,645,481,10,17043
INV-36794800013,20/2/2018,12,126,9,2.37,144,1226,10,17130
INV-37750500001,20/2/2018,12,94.56,9,2.37,375,793,10,17229
INV-37257200004,20/2/2018,12,243,9,2.37,1652,1675,10,17325
INV-37627100027,20/2/2018,12,189,9,2.37,26,421,10,17388
INV-37421300010,20/2/2018,12,189,9,2.37,1035,3110,10,17562
INV-37886700022,20/2/2018,12,113.28,9,2.37,77,169,10,17588
INV-37499200012,20/2/2018,12,377.88,9,2.37,434,1614,10,17589
INV-38419400002,20/2/2018,12,189,9,2.37,13,1886,10,17649
INV-38485300020,21/2/2018,12,243,9,2.37,204,1256,10,17819
INV-39342500023,21/2/2018,12,117,9,2.37,552,706,10,18091
INV-39032700002,21/2/2018,12,315,9,2.37,1876,460,10,18183
INV-39117200091,21/2/2018,12,189,9,2.37,169,344,10,18260
INV-38998900052,21/2/2018,12,117,9,2.37,48,706,10,18374
INV-39052100002,21/2/2018,12,117,9,2.37,129,520,10,18475
INV-39158600026,21/2/2018,12,117,9,2.37,785,398,10,18476
INV-39735700002,21/2/2018,12,99.24,9,2.37,648,269,10,18832
INV-39761000014,21/2/2018,12,117,9,2.37,377,225,10,18880
INV-40544000010,21/2/2018,12,99.24,9,2.37,975,861,10,18884
INV-41092100009,21/2/2018,12,72,9,2.37,1446,23,10,19082
INV-40728000004,21/2/2018,12,207.72,9,2.37,1840,799,10,19216
INV-41239000029,21/2/2018,12,117,9,2.37,138,520,10,19314
INV-42331600008,21/2/2018,12,117,9,2.37,327,1984,10,19371
INV-42096300026,21/2/2018,12,198,9,2.37,645,216,10,19464
INV-41974200068,21/2/2018,12,117,9,2.37,2023,873,10,19553
INV-41811900138,21/2/2018,12,249.12,9,2.37,2037,3324,10,19578
INV-41858700033,21/2/2018,12,198,9,2.37,214,385,10,19615
INV-41988600044,21/2/2018,12,126,9,2.37,370,404,10,19625
INV-41801900085,21/2/2018,12,144,9,2.37,238,2985,10,19691
INV-41613500163,21/2/2018,12,117,9,2.37,164,632,10,19709
INV-42591200013,21/2/2018,12,198,9,2.37,832,413,10,19770
INV-42933300031,21/2/2018,12,225,9,2.37,82,2829,10,19796
INV-42949300028,21/2/2018,12,198,9,2.37,80,385,10,19799
INV-42734200097,21/2/2018,12,126,9,2.37,108,1987,10,19804
INV-42724900009,21/2/2018,12,198,9,2.37,1325,385,10,19828
INV-43021800018,22/2/2018,12,243,9,2.37,114,1256,10,19931
INV-42937900046,22/2/2018,12,144,9,2.37,107,1232,10,19936
INV-42927400071,22/2/2018,12,198,9,2.37,396,385,10,20022
INV-42650600007,22/2/2018,12,198,9,2.37,589,385,10,20108
INV-43335700033,22/2/2018,12,99,9,2.37,1493,1531,10,20109
INV-14017600089,22/2/2018,12,161.64,9,2.37,260,105,3,3131
INV-14010600019,22/2/2018,12,162,9,2.37,133,274,3,3151
INV-13905600003,22/2/2018,12,161.64,9,2.37,972,105,3,3342
INV-14408700056,22/2/2018,12,114.84,9,2.37,165,1154,3,3403
INV-14700900014,22/2/2018,12,186,9,2.37,988,1000,3,3495
INV-14459500016,22/2/2018,12,162,9,2.37,471,274,3,3576
INV-14421400019,22/2/2018,12,155.88,9,2.37,129,364,3,3579
INV-14701400026,22/2/2018,12,162,9,2.37,129,274,3,3622
INV-14383500010,22/2/2018,12,162,9,2.37,1012,274,3,3733
INV-14968000015,22/2/2018,12,162,9,2.37,1029,274,3,3840
INV-15163300064,22/2/2018,12,58.92,9,2.37,107,663,3,3887
INV-15222000001,22/2/2018,12,162,9,2.37,533,274,3,3933
INV-15085600004,22/2/2018,12,162,9,2.37,809,274,3,3996
INV-15890500001,22/2/2018,12,308.88,9,2.37,270,1145,3,4269
INV-15779200003,22/2/2018,12,162,9,2.37,753,274,3,4341
INV-15505700004,22/2/2018,12,162,9,2.37,1067,274,3,4355
INV-15587800050,22/2/2018,12,161.64,9,2.37,720,105,3,4495
INV-15579900013,22/2/2018,12,162,9,2.37,372,274,3,4583
INV-16624000120,22/2/2018,12,155.88,9,2.37,261,29,3,4660
INV-16471700020,22/2/2018,12,162,9,2.37,1104,274,3,4751
INV-16479100020,22/2/2018,12,161.64,9,2.37,867,105,3,4819
INV-16640000001,22/2/2018,12,162,9,2.37,1111,274,3,4872
INV-16630800011,22/2/2018,12,161.64,9,2.37,1128,105,3,5021
INV-16686800014,22/2/2018,12,58.92,9,2.37,172,663,3,5152
INV-16743700016,22/2/2018,12,162,9,2.37,1113,274,3,5158
INV-16875000063,22/2/2018,12,161.64,9,2.37,169,105,3,5258
INV-17121300009,22/2/2018,12,162,9,2.37,1154,274,3,5293
INV-17068400015,23/2/2018,12,161.64,9,2.37,628,105,3,5331
INV-17177700003,23/2/2018,12,162,9,2.37,1146,274,3,5371
INV-17309000024,23/2/2018,12,155.88,9,2.37,145,364,3,5535
INV-17722800032,23/2/2018,12,162,9,2.37,601,274,3,5591
INV-18051000005,23/2/2018,12,161.64,9,2.37,1199,105,3,5886
INV-17882100003,23/2/2018,12,162,9,2.37,1093,274,3,6063
INV-18192700001,23/2/2018,12,162,9,2.37,893,274,3,6082
INV-18676600002,23/2/2018,12,308.88,9,2.37,1012,1145,3,6404
INV-18513500002,23/2/2018,12,161.64,9,2.37,891,105,3,6663
INV-18657500064,23/2/2018,12,161.64,9,2.37,37,105,3,6664
INV-19202200025,26/2/2018,12,155.88,9,2.37,140,364,3,6761
INV-19250000016,26/2/2018,12,162,9,2.37,1254,274,3,6867
INV-19094900011,26/2/2018,12,161.64,9,2.37,1207,105,3,7057
INV-19690900007,26/2/2018,12,234,9,2.37,7,469,3,7085
INV-20275800028,26/2/2018,12,89.52,9,2.37,796,906,3,7208
INV-20224300115,26/2/2018,12,162,9,2.37,396,274,3,7244
INV-19872800015,26/2/2018,12,186,9,2.37,481,139,3,7299
INV-20264500049,26/2/2018,12,110.88,9,2.37,23,1012,3,7471
